Reference Number,Easting,Northing,Number of Vehicles,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Casualty Severity,Sex of Casualty,Age of Casualty,Type of Vehicle
110571667,422235,433016,1,14-Dec-11,2215,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Female,25,Car
110572034,425941,438104,3,14-Dec-11,1314,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,41,Car
110572034,425941,438104,3,14-Dec-11,1314,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,75,Car
110574386,427365,434649,2,14-Dec-11,1530,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,21,Car
110574386,427365,434649,2,14-Dec-11,1530,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Female,21,Car
120003116,420328,434223,2,14-Dec-11,1530,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,31,Car
110572107,433182,434025,1,15-Dec-11,1014,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Fatal,Male,48,Bus or coach (17 or more passenger seats)
110572454,424504,435461,3,15-Dec-11,945,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,18,Car
110572503,424525,435475,2,15-Dec-11,950,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,40,Car
110572503,424525,435475,2,15-Dec-11,950,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,51,Goods vehicle 3.5 tonnes mgw and under
110572524,440319,448263,1,15-Dec-11,1140,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,77,Car
110572767,423732,437374,2,15-Dec-11,1550,A,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,65,Car
110573004,424971,443430,2,15-Dec-11,1735,A,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,24,Car
110574117,433168,434011,3,15-Dec-11,1120,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,32,Car
110574049,442562,442439,8,16-Dec-11,620,A(M),Wet / Damp,Darkness: no street lighting,Fine without high winds,Driver,Slight,Male,49,Goods vehicle 7.5 tonnes mgw and over
110574049,442562,442439,8,16-Dec-11,620,A(M),Wet / Damp,Darkness: no street lighting,Fine without high winds,Driver,Slight,Male,70,Car
110574049,442562,442439,8,16-Dec-11,620,A(M),Wet / Damp,Darkness: no street lighting,Fine without high winds,Driver,Serious,Male,29,Car
110574385,427033,426071,2,16-Dec-11,1709,Motorway,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,44,Car
110574518,428045,432044,1,16-Dec-11,1917,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,9,Car
110574594,427502,425501,2,16-Dec-11,1920,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,27,Car
110574594,427502,425501,2,16-Dec-11,1920,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Female,48,Car
110574924,429782,433661,1,16-Dec-11,2355,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,45,Taxi/Private hire car
110574924,429782,433661,1,16-Dec-11,2355,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,36,Taxi/Private hire car
110574928,433668,428939,2,16-Dec-11,2320,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,51,Car
120007402,427450,434602,1,16-Dec-11,130,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Pedestrian,Slight,Male,22,Car
110574885,429951,433084,1,17-Dec-11,13,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Serious,Male,49,Car
110575119,440041,432812,1,17-Dec-11,906,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,30,Motorcycle over 50cc and up to 125cc
110575236,424718,437895,2,17-Dec-11,905,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,38,Car
110575641,420934,434411,2,17-Dec-11,1310,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,31,Car
110575641,420934,434411,2,17-Dec-11,1310,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,29,Car
110575641,420934,434411,2,17-Dec-11,1310,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,51,Car
110576035,425623,426885,2,17-Dec-11,2308,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,49,Car
110576082,420866,436975,2,17-Dec-11,2320,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,24,Car
110576082,420866,436975,2,17-Dec-11,2320,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,34,Car
110576082,420866,436975,2,17-Dec-11,2320,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,25,Car
110576082,420866,436975,2,17-Dec-11,2320,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,20,Car
110576505,430738,435033,2,17-Dec-11,1935,A,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,64,Car
110576556,431350,435056,2,18-Dec-11,1235,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,70,Car
110576556,431350,435056,2,18-Dec-11,1235,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,50,Car
110576556,431350,435056,2,18-Dec-11,1235,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,18,Car
110576556,431350,435056,2,18-Dec-11,1235,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,17,Car
110576556,431350,435056,2,18-Dec-11,1235,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,Car
110577292,426648,441801,2,18-Dec-11,2305,A,5,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,37,Car
110577349,431822,426303,3,18-Dec-11,1150,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,68,Car
110577349,431822,426303,3,18-Dec-11,1150,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,68,Car
110577349,431822,426303,3,18-Dec-11,1150,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,1,Car
110577349,431822,426303,3,18-Dec-11,1150,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,53,Car
110577958,427363,433640,2,19-Dec-11,1330,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,53,Car
110578100,431018,430501,3,19-Dec-11,1340,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,Goods vehicle 3.5 tonnes mgw and under
110578100,431018,430501,3,19-Dec-11,1340,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,23,Car
110578100,431018,430501,3,19-Dec-11,1340,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,23,Goods vehicle 3.5 tonnes mgw and under
110578542,422751,432257,1,19-Dec-11,1705,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining with high winds,Pedestrian,Serious,Male,74,Car
110578626,436189,434321,2,19-Dec-11,1510,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,Car
110579408,431890,435721,1,19-Dec-11,1655,A,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Female,13,Car
110579991,431926,431277,1,20-Dec-11,1600,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,22,M/cycle 50cc and under
110580089,431598,434016,2,20-Dec-11,1650,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,17,Motorcycle over 125cc and up to 500cc
110580115,442467,434234,2,20-Dec-11,1615,A,Dry,Darkness: no street lighting,Fine without high winds,Driver,Slight,Female,47,Car
110580478,430692,432955,2,20-Dec-11,2110,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,35,Car
110580478,430692,432955,2,20-Dec-11,2110,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,25,Car
110581256,439204,432225,3,20-Dec-11,1744,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,28,Car
110581078,429746,437053,2,21-Dec-11,900,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,29,Car
110581078,429746,437053,2,21-Dec-11,900,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,33,Car
110581266,443672,431688,1,21-Dec-11,1530,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,41,Car
110581359,429782,433662,1,21-Dec-11,1740,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Female,35,Car
110581547,429928,427585,2,21-Dec-11,1952,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,38,Car
110428709,428513,433045,2,22-Dec-11,1330,B,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,Car
110428709,428513,433045,2,22-Dec-11,1330,B,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,29,Car
110582403,433887,426148,2,22-Dec-11,1800,B,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Serious,Male,47,Motorcycle over 50cc and up to 125cc
110582716,430425,433812,1,22-Dec-11,1219,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,64,M/cycle 50cc and under
110583013,430526,433451,2,22-Dec-11,1410,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,M/cycle 50cc and under
110583021,432741,427504,2,22-Dec-11,1500,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,Motorcycle over 500cc
110583229,425570,434242,1,22-Dec-11,1730,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Serious,Female,40,Car
110583340,427153,425074,2,22-Dec-11,1645,A,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,19,Car
110583340,427153,425074,2,22-Dec-11,1645,A,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,16,Motorcycle over 50cc and up to 125cc
110583465,432420,433287,3,22-Dec-11,1929,Unclassified,Wet / Damp,Darkness: street lights present and lit,Other,Driver,Serious,Male,43,Motorcycle over 500cc
110584582,430393,433584,1,23-Dec-11,1430,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Serious,Female,54,Goods vehicle 7.5 tonnes mgw and over
110584945,426416,429537,1,23-Dec-11,1508,Motorway,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Serious,Female,24,Car
110584963,428161,426773,3,23-Dec-11,1415,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,12,Car
110584963,428161,426773,3,23-Dec-11,1415,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,72,Car
110585053,421371,439249,1,23-Dec-11,1815,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Serious,Female,71,Car
110585852,427934,426298,3,23-Dec-11,1744,A,Wet / Damp,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Female,25,Car
110585852,427934,426298,3,23-Dec-11,1744,A,Wet / Damp,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,20,Car
110585852,427934,426298,3,23-Dec-11,1744,A,Wet / Damp,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Male,26,Car
110585881,427502,431297,2,23-Dec-11,1345,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,36,Car
110585763,429947,433098,2,24-Dec-11,1205,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Serious,Female,32,Car
110586115,436858,433638,2,24-Dec-11,1635,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,29,Pedal cycle
110586444,430470,437332,1,24-Dec-11,2345,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,50,Car
110586528,430482,427475,1,25-Dec-11,735,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,67,Taxi/Private hire car
110586528,430482,427475,1,25-Dec-11,735,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Pedestrian,Serious,Male,4,Taxi/Private hire car
110586727,427998,434569,1,25-Dec-11,1730,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,26,Motorcycle over 50cc and up to 125cc
110587364,430920,436486,2,26-Dec-11,1400,Unclassified,Dry,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,45,Car
110587487,421031,445000,2,26-Dec-11,1810,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,49,Motorcycle over 500cc
110587528,426708,440103,2,26-Dec-11,2120,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,36,Car
110588050,431876,430498,2,27-Dec-11,1158,Motorway,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,37,Car
110588213,439331,432363,2,27-Dec-11,1439,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,17,Motorcycle over 50cc and up to 125cc
110588741,440141,426161,2,27-Dec-11,1405,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,18,Car
110588741,440141,426161,2,27-Dec-11,1405,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,19,Car
110589053,426835,438056,2,28-Dec-11,1005,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,52,Pedal cycle
110589511,421332,440840,1,28-Dec-11,1350,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,23,Car
110589517,426117,438130,1,28-Dec-11,1435,A,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,12,Car
110589703,436932,433618,2,28-Dec-11,1610,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,50,Car
110589857,443541,438291,3,28-Dec-11,1610,A(M),Wet / Damp,Daylight: street lights present,Raining with high winds,Passenger,Slight,Male,21,Car
110590106,420518,445572,2,28-Dec-11,939,A,Dry,Daylight: street lights present,Fine with high winds,Driver,Slight,Female,56,Car
110590106,420518,445572,2,28-Dec-11,939,A,Dry,Daylight: street lights present,Fine with high winds,Driver,Slight,Male,66,Car
110590106,420518,445572,2,28-Dec-11,939,A,Dry,Daylight: street lights present,Fine with high winds,Passenger,Slight,Male,54,Car
110590580,432172,426103,1,29-Dec-11,1255,Motorway,Wet / Damp,Daylight: street lights present,Raining with high winds,Driver,Slight,Male,33,Car
110590965,426434,433299,2,29-Dec-11,1615,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine with high winds,Driver,Slight,Male,20,M/cycle 50cc and under
110591169,435093,434724,1,29-Dec-11,1941,A,Wet / Damp,Darkness: street lights present and lit,Fine with high winds,Pedestrian,Fatal,Male,49,Bus or coach (17 or more passenger seats)
